=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.07 17:25:15 =~=~=~=~=~=~=~=~=~=~=~=
 t: 0.1, T: 27.38
t: 847.6, T: 69.29
t: 847.7, T: 69.29
t: 847.8, T: 69.29
t: 847.9, T: 69.29
t: 848.0, T: 69.29
t: 848.1, T: 69.29
t: 848.2, T: 69.29
t: 848.3, T: 69.29
t: 848.4, T: 69.29
t: 848.5, T: 69.37
t: 848.6, T: 69.37
t: 848.7, T: 69.37
t: 848.8, T: 69.37
t: 848.9, T: 69.37
t: 849.0, T: 69.37
t: 849.1, T: 69.44
t: 849.2, T: 69.37
t: 849.3, T: 69.44
t: 849.4, T: 69.44
t: 849.5, T: 69.37
t: 849.6, T: 69.37
t: 849.7, T: 69.44
t: 849.8, T: 69.37
t: 849.9, T: 69.44
t: 850.0, T: 69.52
t: 850.1, T: 69.52
t: 850.2, T: 69.52
t: 850.3, T: 69.44
t: 850.4, T: 69.44
t: 850.5, T: 69.44
t: 850.6, T: 69.52
t: 850.7, T: 69.44
t: 850.8, T: 69.52
t: 850.9, T: 69.52
t: 851.0, T: 69.52
t: 851.1, T: 69.52
t: 851.2, T: 69.52
t: 851.3, T: 69.60
t: 851.4, T: 69.52
t: 851.5, T: 69.52
t: 851.6, T: 69.60
t: 851.7, T: 69.60
t: 851.8, T: 69.68
t: 851.9, T: 69.60
t: 852.0, T: 69.60
t: 852.1, T: 69.68
t: 852.2, T: 69.60
t: 852.3, T: 69.68
t: 852.4, T: 69.60
t: 852.5, T: 69.68
t: 852.6, T: 69.68
t: 852.7, T: 69.68
t: 852.8, T: 69.68
t: 852.9, T: 69.68
t: 853.0, T: 69.76
t: 853.1, T: 69.37
t: 853.2, T: 69.44
t: 853.3, T: 69.37
t: 853.4, T: 69.44
t: 853.5, T: 69.44
t: 853.6, T: 69.44
t: 853.7, T: 69.44
t: 853.8, T: 69.44
t: 853.9, T: 69.44
t: 854.0, T: 69.44
t: 854.1, T: 69.44
t: 854.2, T: 69.52
t: 854.3, T: 69.44
t: 854.4, T: 69.44
t: 854.5, T: 69.44
t: 854.6, T: 69.76
t: 854.7, T: 69.76
t: 854.8, T: 69.76
t: 854.9, T: 69.76
t: 855.0, T: 69.76
t: 855.1, T: 69.76
t: 855.2, T: 69.76
t: 855.3, T: 69.84
t: 855.4, T: 69.76
t: 855.5, T: 69.76
t: 855.6, T: 69.76
t: 855.7, T: 69.76
t: 855.8, T: 69.84
t: 855.9, T: 69.76
t: 856.0, T: 69.44
t: 856.1, T: 69.44
t: 856.2, T: 69.44
t: 856.3, T: 69.52
t: 856.4, T: 69.44
t: 856.5, T: 69.44
t: 856.6, T: 69.44
t: 856.7, T: 69.44
t: 856.8, T: 69.44
t: 856.9, T: 69.52
t: 857.0, T: 69.44
t: 857.1, T: 69.52
t: 857.2, T: 69.44
t: 857.3, T: 69.44
t: 857.4, T: 69.84
t: 857.5, T: 69.76
t: 857.6, T: 69.76
t: 857.7, T: 69.84
t: 857.8, T: 69.84
t: 857.9, T: 69.76
t: 858.0, T: 69.76
t: 858.1, T: 69.76
t: 858.2, T: 69.76
t: 858.3, T: 69.76
t: 858.4, T: 69.84
t: 858.5, T: 69.76
t: 858.6, T: 69.76
t: 858.7, T: 69.76
t: 858.8, T: 69.76
t: 858.9, T: 69.44
t: 859.0, T: 69.37
t: 859.1, T: 69.37
t: 859.2, T: 69.37
t: 859.3, T: 69.37
t: 859.4, T: 69.44
t: 859.5, T: 69.37
t: 859.6, T: 69.37
t: 859.7, T: 69.37
t: 859.8, T: 69.37
t: 859.9, T: 69.44
t: 860.0, T: 69.37
t: 860.1, T: 69.44
t: 860.2, T: 69.37
t: 860.3, T: 69.68
t: 860.4, T: 69.76
t: 860.5, T: 69.68
t: 860.6, T: 69.68
t: 860.7, T: 69.68
t: 860.8, T: 69.68
t: 860.9, T: 69.68
t: 861.0, T: 69.68
t: 861.1, T: 69.68
t: 861.2, T: 69.68
t: 861.3, T: 69.68
t: 861.4, T: 69.60
t: 861.5, T: 69.60
t: 861.6, T: 69.68
t: 861.7, T: 69.68
t: 861.8, T: 69.29
t: 861.9, T: 69.29
t: 862.0, T: 69.29
t: 862.1, T: 69.29
t: 862.2, T: 69.29
t: 862.3, T: 69.29
t: 862.4, T: 69.29
t: 862.5, T: 69.29
t: 862.6, T: 69.29
t: 862.7, T: 69.21
t: 862.8, T: 69.29
t: 862.9, T: 69.29
t: 863.0, T: 69.29
t: 863.1, T: 69.29
t: 863.2, T: 69.60
t: 863.3, T: 69.52
t: 863.4, T: 69.60
t: 863.5, T: 69.52
t: 863.6, T: 69.52
t: 863.7, T: 69.52
t: 863.8, T: 69.60
t: 863.9, T: 69.52
t: 864.0, T: 69.52
t: 864.1, T: 69.52
t: 864.2, T: 69.52
t: 864.3, T: 69.52
t: 864.4, T: 69.44
t: 864.5, T: 69.52
t: 864.6, T: 69.52
t: 864.7, T: 69.21
t: 864.8, T: 69.13
t: 864.9, T: 69.13
t: 865.0, T: 69.13
t: 865.1, T: 69.13
t: 865.2, T: 69.13
t: 865.3, T: 69.13
t: 865.4, T: 69.13
t: 865.5, T: 69.13
t: 865.6, T: 69.13
t: 865.7, T: 69.13
t: 865.8, T: 69.13
t: 865.9, T: 69.13
t: 866.0, T: 69.05
t: 866.1, T: 69.44
t: 866.2, T: 69.44
t: 866.3, T: 69.44
t: 866.4, T: 69.37
t: 866.5, T: 69.44
t: 866.6, T: 69.37
t: 866.7, T: 69.37
t: 866.8, T: 69.37
t: 866.9, T: 69.37
t: 867.0, T: 69.44
t: 867.1, T: 69.37
t: 867.2, T: 69.37
t: 867.3, T: 69.29
t: 867.4, T: 69.37
t: 867.5, T: 68.97
t: 867.6, T: 68.97
t: 867.7, T: 69.05
t: 867.8, T: 68.97
t: 867.9, T: 69.05
t: 868.0, T: 68.97
t: 868.1, T: 68.97
t: 868.2, T: 68.97
t: 868.3, T: 68.97
t: 868.4, T: 68.97
t: 868.5, T: 68.97
t: 868.6, T: 68.97
t: 868.7, T: 68.89
t: 868.8, T: 68.97
t: 868.9, T: 68.97
t: 869.0, T: 69.29
t: 869.1, T: 69.29
t: 869.2, T: 69.21
t: 869.3, T: 69.21
t: 869.4, T: 69.21
t: 869.5, T: 69.29
t: 869.6, T: 69.21
t: 869.7, T: 69.29
t: 869.8, T: 69.21
t: 869.9, T: 69.21
t: 870.0, T: 69.13
t: 870.1, T: 69.21
t: 870.2, T: 69.21
t: 870.3, T: 69.21
t: 870.4, T: 69.21
t: 870.5, T: 69.21
t: 870.6, T: 69.13
t: 870.7, T: 69.21
t: 870.8, T: 69.13
t: 870.9, T: 69.13
t: 871.0, T: 69.13
t: 871.1, T: 69.13
t: 871.2, T: 69.21
t: 871.3, T: 69.21
t: 871.4, T: 69.13
t: 871.5, T: 69.21
t: 871.6, T: 69.13
t: 871.7, T: 69.13
t: 871.8, T: 69.21
t: 871.9, T: 69.21
t: 872.0, T: 69.21
t: 872.1, T: 69.13
t: 872.2, T: 69.13
t: 872.3, T: 69.21
t: 872.4, T: 69.13
t: 872.5, T: 69.13
t: 872.6, T: 69.13
t: 872.7, T: 69.21
t: 872.8, T: 69.21
t: 872.9, T: 69.21
t: 873.0, T: 69.21
t: 873.1, T: 69.13
t: 873.2, T: 69.13
t: 873.3, T: 69.21
t: 873.4, T: 69.21
t: 873.5, T: 69.21
t: 873.6, T: 69.21
t: 873.7, T: 69.21
t: 873.8, T: 69.29
t: 873.9, T: 69.21
t: 874.0, T: 69.21
t: 874.1, T: 69.21
t: 874.2, T: 69.21
t: 874.3, T: 69.21
t: 874.4, T: 69.29
t: 874.5, T: 69.21
t: 874.6, T: 69.21
t: 874.7, T: 69.21
t: 874.8, T: 69.21
t: 874.9, T: 69.29
t: 875.0, T: 69.21
t: 875.1, T: 69.29
t: 875.2, T: 69.37
t: 875.3, T: 69.29
t: 875.4, T: 69.29
t: 875.5, T: 69.29
t: 875.6, T: 69.29
t: 875.7, T: 69.21
t: 875.8, T: 69.29
t: 875.9, T: 69.29
t: 876.0, T: 69.29
t: 876.1, T: 69.29
t: 876.2, T: 69.29
t: 876.3, T: 69.29
t: 876.4, T: 69.29
t: 876.5, T: 69.37
t: 876.6, T: 69.29
t: 876.7, T: 69.37
t: 876.8, T: 69.37
t: 876.9, T: 69.29
t: 877.0, T: 69.29
t: 877.1, T: 69.37
t: 877.2, T: 69.37
t: 877.3, T: 69.37
t: 877.4, T: 69.37
t: 877.5, T: 69.37
t: 877.6, T: 69.37
t: 877.7, T: 69.37
t: 877.8, T: 69.37
t: 877.9, T: 69.44
t: 878.0, T: 69.37
t: 878.1, T: 69.44
t: 878.2, T: 69.44
t: 878.3, T: 69.44
t: 878.4, T: 69.44
t: 878.5, T: 69.44
t: 878.6, T: 69.52
t: 878.7, T: 69.52
t: 878.8, T: 69.44
t: 878.9, T: 69.44
t: 879.0, T: 69.52
t: 879.1, T: 69.44
t: 879.2, T: 69.44
t: 879.3, T: 69.44
t: 879.4, T: 69.44
t: 879.5, T: 69.52
t: 879.6, T: 69.52
t: 879.7, T: 69.44
t: 879.8, T: 69.44
t: 879.9, T: 69.44
t: 880.0, T: 69.44
t: 880.1, T: 69.44
t: 880.2, T: 69.44
t: 880.3, T: 69.52
t: 880.4, T: 69.52
t: 880.5, T: 69.52
t: 880.6, T: 69.52
t: 880.7, T: 69.52
t: 880.8, T: 69.52
t: 880.9, T: 69.52
t: 881.0, T: 69.52
t: 881.1, T: 69.52
t: 881.2, T: 69.52
t: 881.3, T: 69.52
t: 881.4, T: 69.60
t: 881.5, T: 69.68
t: 881.6, T: 69.60
t: 881.7, T: 69.68
t: 881.8, T: 69.68
t: 881.9, T: 69.29
t: 882.0, T: 69.29
t: 882.1, T: 69.29
t: 882.2, T: 69.29
t: 882.3, T: 69.37
t: 882.4, T: 69.37
t: 882.5, T: 69.37
t: 882.6, T: 69.37
t: 882.7, T: 69.37
t: 882.8, T: 69.37
t: 882.9, T: 69.37
t: 883.0, T: 69.37
t: 883.1, T: 69.37
t: 883.2, T: 69.37
t: 883.3, T: 69.37
t: 883.4, T: 69.68
t: 883.5, T: 69.68
t: 883.6, T: 69.68
t: 883.7, T: 69.68
t: 883.8, T: 69.68
t: 883.9, T: 69.68
t: 884.0, T: 69.68
t: 884.1, T: 69.68
t: 884.2, T: 69.68
t: 884.3, T: 69.68
t: 884.4, T: 69.68
t: 884.5, T: 69.68
t: 884.6, T: 69.68
t: 884.7, T: 69.76
t: 884.8, T: 69.37
t: 884.9, T: 69.29
t: 885.0, T: 69.37
t: 885.1, T: 69.37
t: 885.2, T: 69.37
t: 885.3, T: 69.44
t: 885.4, T: 69.44
t: 885.5, T: 69.37
t: 885.6, T: 69.37
t: 885.7, T: 69.52
t: 885.8, T: 69.44
t: 885.9, T: 69.44
t: 886.0, T: 69.37
t: 886.1, T: 69.44
t: 886.2, T: 69.44
t: 886.3, T: 69.68
t: 886.4, T: 69.76
t: 886.5, T: 69.76
t: 886.6, T: 69.76
t: 886.7, T: 69.68
t: 886.8, T: 69.68
t: 886.9, T: 69.76
t: 887.0, T: 69.68
t: 887.1, T: 69.68
t: 887.2, T: 69.68
t: 887.3, T: 69.68
t: 887.4, T: 69.68
t: 887.5, T: 69.68
t: 887.6, T: 69.68
t: 887.7, T: 69.37
t: 887.8, T: 69.37
t: 887.9, T: 69.37
t: 888.0, T: 69.37
t: 888.1, T: 69.37
t: 888.2, T: 69.44
t: 888.3, T: 69.37
t: 888.4, T: 69.37
t: 888.5, T: 69.37
t: 888.6, T: 69.37
t: 888.7, T: 69.37
t: 888.8, T: 69.37
t: 888.9, T: 69.37
t: 889.0, T: 69.37
t: 889.1, T: 69.68
t: 889.2, T: 69.68
t: 889.3, T: 69.68
t: 889.4, T: 69.68
t: 889.5, T: 69.60
t: 889.6, T: 69.68
t: 889.7, T: 69.60
t: 889.8, T: 69.60
t: 889.9, T: 69.60
t: 890.0, T: 69.60
t: 890.1, T: 69.60
t: 890.2, T: 69.60
t: 890.3, T: 69.60
t: 890.4, T: 69.60
t: 890.5, T: 69.60
t: 890.6, T: 69.60
t: 890.7, T: 69.60
t: 890.8, T: 69.60
t: 890.9, T: 69.60
t: 891.0, T: 69.68
t: 891.1, T: 69.60
t: 891.2, T: 69.60
t: 891.3, T: 69.60
t: 891.4, T: 69.60
t: 891.5, T: 69.52
t: 891.6, T: 69.60
t: 891.7, T: 69.68
t: 891.8, T: 69.52
t: 891.9, T: 69.60
t: 892.0, T: 69.60
t: 892.1, T: 69.60
t: 892.2, T: 69.60
t: 892.3, T: 69.68
t: 892.4, T: 69.68
t: 892.5, T: 69.60
t: 892.6, T: 69.68
t: 892.7, T: 69.60
t: 892.8, T: 69.68
t: 892.9, T: 69.68
t: 893.0, T: 69.60
t: 893.1, T: 69.68
t: 893.2, T: 69.68
t: 893.3, T: 69.68
t: 893.4, T: 69.60
t: 893.5, T: 69.68
t: 893.6, T: 69.68
t: 893.7, T: 69.68
t: 893.8, T: 69.68
t: 893.9, T: 69.68
t: 894.0, T: 69.76
t: 894.1, T: 69.68
t: 894.2, T: 69.68
t: 894.3, T: 69.68
t: 894.4, T: 69.76
t: 894.5, T: 69.68
t: 894.6, T: 69.76
t: 894.7, T: 69.76
t: 894.8, T: 69.76
t: 894.9, T: 69.76
t: 895.0, T: 69.68
t: 895.1, T: 69.84
t: 895.2, T: 69.76
t: 895.3, T: 69.76
t: 895.4, T: 69.76
t: 895.5, T: 69.84
t: 895.6, T: 69.84
t: 895.7, T: 69.84
t: 895.8, T: 69.84
t: 895.9, T: 69.76
t: 896.0, T: 69.76
t: 896.1, T: 69.84
t: 896.2, T: 69.84
t: 896.3, T: 69.84
t: 896.4, T: 69.84
t: 896.5, T: 69.76
t: 896.6, T: 69.84
t: 896.7, T: 69.76
t: 896.8, T: 69.92
t: 896.9, T: 69.84
t: 897.0, T: 69.92
t: 897.1, T: 69.92
t: 897.2, T: 69.92
t: 897.3, T: 69.92
t: 897.4, T: 69.92
t: 897.5, T: 69.92
t: 897.6, T: 70.00
t: 897.7, T: 69.92
t: 897.8, T: 69.60
t: 897.9, T: 69.60
t: 898.0, T: 69.52
t: 898.1, T: 69.60
t: 898.2, T: 69.60
t: 898.3, T: 69.60
t: 898.4, T: 69.60
t: 898.5, T: 69.60
t: 898.6, T: 69.68
t: 898.7, T: 69.52
t: 898.8, T: 69.60
t: 898.9, T: 69.60
t: 899.0, T: 69.68
t: 899.1, T: 69.68
t: 899.2, T: 70.00
t: 899.3, T: 69.92
t: 899.4, T: 69.92
t: 899.5, T: 69.92
t: 899.6, T: 69.92
t: 899.7, T: 69.92
t: 899.8, T: 69.92
t: 899.9, T: 69.92
t: 900.0, T: 69.92
t: 900.1, T: 69.92
t: 900.2, T: 69.92
t: 900.3, T: 69.92
t: 900.4, T: 70.00
t: 900.5, T: 69.84
t: 900.6, T: 69.92
t: 900.7, T: 69.52
t: 900.8, T: 69.52
t: 900.9, T: 69.60
t: 901.0, T: 69.60
t: 901.1, T: 69.60
t: 901.2, T: 69.60
t: 901.3, T: 69.52
t: 901.4, T: 69.60
t: 901.5, T: 69.52
t: 901.6, T: 69.52
t: 901.7, T: 69.52
t: 901.8, T: 69.52
t: 901.9, T: 69.52
t: 902.0, T: 69.52
t: 902.1, T: 69.84
t: 902.2, T: 69.76
t: 902.3, T: 69.84
t: 902.4, T: 69.76
t: 902.5, T: 69.76
t: 902.6, T: 69.68
t: 902.7, T: 69.76
t: 902.8, T: 69.68
t: 902.9, T: 69.76
t: 903.0, T: 69.76
t: 903.1, T: 69.76
t: 903.2, T: 69.68
t: 903.3, T: 69.68
t: 903.4, T: 69.68
t: 903.5, T: 69.68
t: 903.6, T: 69.37
t: 903.7, T: 69.37
t: 903.8, T: 69.29
t: 903.9, T: 69.29
t: 904.0, T: 69.29
t: 904.1, T: 69.29
t: 904.2, T: 69.29
t: 904.3, T: 69.29
t: 904.4, T: 69.29
t: 904.5, T: 69.21
t: 904.6, T: 69.21
t: 904.7, T: 69.13
t: 904.8, T: 69.21
t: 904.9, T: 69.13
t: 905.0, T: 69.52
t: 905.1, T: 69.52
t: 905.2, T: 69.44
t: 905.3, T: 69.44
t: 905.4, T: 69.44
t: 905.5, T: 69.44
t: 905.6, T: 69.44
t: 905.7, T: 69.37
t: 905.8, T: 69.37
t: 905.9, T: 69.37
t: 906.0, T: 69.44
t: 906.1, T: 69.37
t: 906.2, T: 69.29
t: 906.3, T: 69.29
t: 906.4, T: 69.37
t: 906.5, T: 69.37
t: 906.6, T: 69.37
t: 906.7, T: 69.37
t: 906.8, T: 69.37
t: 906.9, T: 69.37
t: 907.0, T: 69.37
t: 907.1, T: 69.37
t: 907.2, T: 69.37
t: 907.3, T: 69.37
t: 907.4, T: 69.29
t: 907.5, T: 69.29
t: 907.6, T: 69.44
t: 907.7, T: 69.37
t: 907.8, T: 69.37
t: 907.9, T: 69.37
t: 908.0, T: 69.37
t: 908.1, T: 69.37
t: 908.2, T: 69.37
t: 908.3, T: 69.37
t: 908.4, T: 69.37
t: 908.5, T: 69.37
t: 908.6, T: 69.37
t: 908.7, T: 69.44
t: 908.8, T: 69.37
t: 908.9, T: 69.44
t: 909.0, T: 69.44
t: 909.1, T: 69.44
t: 909.2, T: 69.44
t: 909.3, T: 69.44
t: 909.4, T: 69.44
t: 909.5, T: 69.44
t: 909.6, T: 69.52
t: 909.7, T: 69.52
t: 909.8, T: 69.52
t: 909.9, T: 69.52
t: 910.0, T: 69.44
t: 910.1, T: 69.52
t: 910.2, T: 69.52
t: 910.3, T: 69.52
t: 910.4, T: 69.52
t: 910.5, T: 69.60
t: 910.6, T: 69.60
t: 910.7, T: 69.60
t: 910.8, T: 69.52
t: 910.9, T: 69.60
t: 911.0, T: 69.52
t: 911.1, T: 69.52
t: 911.2, T: 69.60
t: 911.3, T: 69.60
t: 911.4, T: 69.52
t: 911.5, T: 69.60
t: 911.6, T: 69.60
t: 911.7, T: 69.68
t: 911.8, T: 69.60
t: 911.9, T: 69.52
t: 912.0, T: 69.60
t: 912.1, T: 69.68
t: 912.2, T: 69.60
t: 912.3, T: 69.60
t: 912.4, T: 69.60
t: 912.5, T: 69.60
t: 912.6, T: 69.60
t: 912.7, T: 69.60
t: 912.8, T: 69.60
t: 912.9, T: 69.60
t: 913.0, T: 69.60
t: 913.1, T: 69.60
t: 913.2, T: 69.60
t: 913.3, T: 69.68
t: 913.4, T: 69.68
t: 913.5, T: 69.60
t: 913.6, T: 69.60
t: 913.7, T: 69.68
t: 913.8, T: 69.68
t: 913.9, T: 69.68
t: 914.0, T: 69.60
t: 914.1, T: 69.68
t: 914.2, T: 69.68
t: 914.3, T: 69.68
t: 914.4, T: 69.68
t: 914.5, T: 69.76
t: 914.6, T: 69.68
t: 914.7, T: 69.68
t: 914.8, T: 69.68
t: 914.9, T: 69.68
t: 915.0, T: 69.76
t: 915.1, T: 69.76
t: 915.2, T: 69.76
t: 915.3, T: 69.76
t: 915.4, T: 69.76
t: 915.5, T: 69.76
t: 915.6, T: 69.76
t: 915.7, T: 69.68
t: 915.8, T: 69.76
t: 915.9, T: 69.76
t: 916.0, T: 69.76
t: 916.1, T: 69.76
t: 916.2, T: 69.76
t: 916.3, T: 69.76
t: 916.4, T: 69.76
t: 916.5, T: 69.76
t: 916.6, T: 69.76
t: 916.7, T: 69.76
t: 916.8, T: 69.68
t: 916.9, T: 69.76
t: 917.0, T: 69.76
t: 917.1, T: 69.76
t: 917.2, T: 69.76
t: 917.3, T: 69.76
t: 917.4, T: 69.76
t: 917.5, T: 69.76
t: 917.6, T: 69.76
t: 917.7, T: 69.68
t: 917.8, T: 69.76
t: 917.9, T: 69.76
t: 918.0, T: 69.76
t: 918.1, T: 69.76
t: 918.2, T: 69.76
t: 918.3, T: 69.76
t: 918.4, T: 69.84
t: 918.5, T: 69.76
t: 918.6, T: 69.84
t: 918.7, T: 69.76
t: 918.8, T: 69.76
t: 918.9, T: 69.84
t: 919.0, T: 69.84
t: 919.1, T: 69.76
t: 919.2, T: 69.76
t: 919.3, T: 69.76
t: 919.4, T: 69.52
t: 919.5, T: 69.52
t: 919.6, T: 69.52
t: 919.7, T: 69.52
t: 919.8, T: 69.52
t: 919.9, T: 69.52
t: 920.0, T: 69.44
t: 920.1, T: 69.44
t: 920.2, T: 69.52
t: 920.3, T: 69.44
t: 920.4, T: 69.44
t: 920.5, T: 69.52
t: 920.6, T: 69.44
t: 920.7, T: 69.44
t: 920.8, T: 69.84
t: 920.9, T: 69.76
t: 921.0, T: 69.76
t: 921.1, T: 69.84
t: 921.2, T: 69.84
t: 921.3, T: 69.84
t: 921.4, T: 69.76
t: 921.5, T: 69.84
t: 921.6, T: 69.76
t: 921.7, T: 69.76
t: 921.8, T: 69.76
t: 921.9, T: 69.84
t: 922.0, T: 69.68
t: 922.1, T: 69.84
t: 922.2, T: 69.84
t: 922.3, T: 69.44
t: 922.4, T: 69.44
t: 922.5, T: 69.37
t: 922.6, T: 69.37
t: 922.7, T: 69.37
t: 922.8, T: 69.37
t: 922.9, T: 69.37
t: 923.0, T: 69.37
t: 923.1, T: 69.37
t: 923.2, T: 69.37
t: 923.3, T: 69.37
t: 923.4, T: 69.37
t: 923.5, T: 69.29
t: 923.6, T: 69.29
t: 923.7, T: 69.68
t: 923.8, T: 69.60
t: 923.9, T: 69.60
t: 924.0, T: 69.60
t: 924.1, T: 69.60
t: 924.2, T: 69.60
t: 924.3, T: 69.60
t: 924.4, T: 69.60
t: 924.5, T: 69.52
t: 924.6, T: 69.60
t: 924.7, T: 69.68
t: 924.8, T: 69.60
t: 924.9, T: 69.60
t: 925.0, T: 69.60
t: 925.1, T: 69.52
t: 925.2, T: 69.29
t: 925.3, T: 69.21
t: 925.4, T: 69.21
t: 925.5, T: 69.29
t: 925.6, T: 69.29
t: 925.7, T: 69.29
t: 925.8, T: 69.21
t: 925.9, T: 69.29
t: 926.0, T: 69.21
t: 926.1, T: 69.29
t: 926.2, T: 69.29
t: 926.3, T: 69.29
t: 926.4, T: 69.21
t: 926.5, T: 69.29
t: 926.6, T: 69.60
t: 926.7, T: 69.60
t: 926.8, T: 69.60
t: 926.9, T: 69.60
t: 927.0, T: 69.52
t: 927.1, T: 69.60
t: 927.2, T: 69.52
t: 927.3, T: 69.60
t: 927.4, T: 69.60
t: 927.5, T: 69.60
t: 927.6, T: 69.60
t: 927.7, T: 69.60
t: 927.8, T: 69.52
t: 927.9, T: 69.60
t: 928.0, T: 69.60
t: 928.1, T: 69.21
t: 928.2, T: 69.21
t: 928.3, T: 69.21
t: 928.4, T: 69.21
t: 928.5, T: 69.21
t: 928.6, T: 69.21
t: 928.7, T: 69.29
t: 928.8, T: 69.21
t: 928.9, T: 69.21
t: 929.0, T: 69.21
t: 929.1, T: 69.13
t: 929.2, T: 69.21
t: 929.3, T: 69.21
t: 929.4, T: 69.13
t: 929.5, T: 69.44
t: 929.6, T: 69.52
t: 929.7, T: 69.52
t: 929.8, T: 69.52
t: 929.9, T: 69.52
t: 930.0, T: 69.44
t: 930.1, T: 69.44
t: 930.2, T: 69.44
t: 930.3, T: 69.44
t: 930.4, T: 69.37
t: 930.5, T: 69.37
t: 930.6, T: 69.44
t: 930.7, T: 69.44
t: 930.8, T: 69.44
t: 930.9, T: 69.44
t: 931.0, T: 69.44
t: 931.1, T: 69.44
t: 931.2, T: 69.44
t: 931.3, T: 69.44
t: 931.4, T: 69.44
t: 931.5, T: 69.44
t: 931.6, T: 69.44
t: 931.7, T: 69.44
t: 931.8, T: 69.44
t: 931.9, T: 69.44
t: 932.0, T: 69.44
t: 932.1, T: 69.37
t: 932.2, T: 69.37
t: 932.3, T: 69.44
t: 932.4, T: 69.44
t: 932.5, T: 69.44
t: 932.6, T: 69.44
t: 932.7, T: 69.37
t: 932.8, T: 69.44
t: 932.9, T: 69.44
t: 933.0, T: 69.44
t: 933.1, T: 69.44
t: 933.2, T: 69.44
t: 933.3, T: 69.44
t: 933.4, T: 69.44
t: 933.5, T: 69.44
t: 933.6, T: 69.44
t: 933.7, T: 69.44
t: 933.8, T: 69.44
t: 933.9, T: 69.52
t: 934.0, T: 69.44
t: 934.1, T: 69.44
t: 934.2, T: 69.52
t: 934.3, T: 69.44
t: 934.4, T: 69.44
t: 934.5, T: 69.37
t: 934.6, T: 69.37
t: 934.7, T: 69.44
t: 934.8, T: 69.44
t: 934.9, T: 69.37
t: 935.0, T: 69.37
t: 935.1, T: 69.37
t: 935.2, T: 69.44
t: 935.3, T: 69.37
t: 935.4, T: 69.37
t: 935.5, T: 69.37
t: 935.6, T: 69.44
t: 935.7, T: 69.37
t: 935.8, T: 69.37
t: 935.9, T: 69.37
t: 936.0, T: 69.37
t: 936.1, T: 69.37
t: 936.2, T: 69.37
t: 936.3, T: 69.37
t: 936.4, T: 69.37
t: 936.5, T: 69.37
t: 936.6, T: 69.37
t: 936.7, T: 69.37
t: 936.8, T: 69.37
t: 936.9, T: 69.44
t: 937.0, T: 69.37
t: 937.1, T: 69.37
t: 937.2, T: 69.37
t: 937.3, T: 69.37
t: 937.4, T: 69.37
t: 937.5, T: 69.37
t: 937.6, T: 69.37
t: 937.7, T: 69.37
t: 937.8, T: 69.44
t: 937.9, T: 69.37
t: 938.0, T: 69.37
t: 938.1, T: 69.37
t: 938.2, T: 69.44
t: 938.3, T: 69.44
t: 938.4, T: 69.44
t: 938.5, T: 69.44
t: 938.6, T: 69.37
t: 938.7, T: 69.44
t: 938.8, T: 69.44
t: 938.9, T: 69.44
t: 939.0, T: 69.44
t: 939.1, T: 69.44
t: 939.2, T: 69.44
t: 939.3, T: 69.44
t: 939.4, T: 69.44
t: 939.5, T: 69.44
t: 939.6, T: 69.44
t: 939.7, T: 69.44
t: 939.8, T: 69.44
t: 939.9, T: 69.44
t: 940.0, T: 69.44
t: 940.1, T: 69.44
t: 940.2, T: 69.44
t: 940.3, T: 69.44
t: 940.4, T: 69.44
t: 940.5, T: 69.44
t: 940.6, T: 69.52
t: 940.7, T: 69.52
t: 940.8, T: 69.52
t: 940.9, T: 69.52
t: 941.0, T: 69.52
t: 941.1, T: 69.52
t: 941.2, T: 69.44
t: 941.3, T: 69.52
t: 941.4, T: 69.52
t: 941.5, T: 69.52
t: 941.6, T: 69.52
t: 941.7, T: 69.52
t: 941.8, T: 69.52
t: 941.9, T: 69.60
t: 942.0, T: 69.52
t: 942.1, T: 69.52
t: 942.2, T: 69.60
t: 942.3, T: 69.52
t: 942.4, T: 69.60
t: 942.5, T: 69.60
t: 942.6, T: 69.60
t: 942.7, T: 69.68
t: 942.8, T: 69.60
t: 942.9, T: 69.60
t: 943.0, T: 69.60
t: 943.1, T: 69.60
t: 943.2, T: 69.68
t: 943.3, T: 69.68
t: 943.4, T: 69.60
t: 943.5, T: 69.60
t: 943.6, T: 69.68
t: 943.7, T: 69.68
t: 943.8, T: 69.68
t: 943.9, T: 69.37
t: 944.0, T: 69.37
t: 944.1, T: 69.37
t: 944.2, T: 69.37
t: 944.3, T: 69.37
t: 944.4, T: 69.37
t: 944.5, T: 69.37
t: 944.6, T: 69.37
t: 944.7, T: 69.37
t: 944.8, T: 69.37
t: 944.9, T: 69.37
t: 945.0, T: 69.37
t: 945.1, T: 69.37
t: 945.2, T: 69.37
t: 945.3, T: 69.68
t: 945.4, T: 69.76
t: 945.5, T: 69.68
t: 945.6, T: 69.76
t: 945.7, T: 69.68
t: 945.8, T: 69.68
t: 945.9, T: 69.68
t: 946.0, T: 69.76
t: 946.1, T: 69.68
t: 946.2, T: 69.68
t: 946.3, T: 69.68
t: 946.4, T: 69.68
t: 946.5, T: 69.76
t: 946.6, T: 69.76
t: 946.7, T: 69.76
t: 946.8, T: 69.44
t: 946.9, T: 69.37
